distance_km,operateur_enc,type_service_enc,type_ligne_enc,pays_enc,co2_emission_kg,heure_sin,heure_cos
99.89830021876068,0,0,1,1,1.3985762030626494,-0.8660254037844385,-0.5000000000000004
258.8136977662811,0,0,1,1,3.6233917687279353,0.258819045102521,-0.9659258262890682
634.8733278985367,0,0,1,1,8.888226590579514,-0.9659258262890683,-0.25881904510252063
472.99295778413745,0,1,1,1,6.621901408977924,-0.25881904510252157,0.9659258262890681
125.1981603033176,0,0,1,1,1.7527742442464465,1.2246467991473532e-16,-1.0
573.6978506700476,0,0,1,1,8.031769909380667,0.258819045102521,-0.9659258262890682
409.0823742890805,0,0,1,1,5.727153240047127,-0.8660254037844385,-0.5000000000000004
258.8136977662811,0,0,1,1,3.6233917687279353,-0.8660254037844386,0.5000000000000001
498.8025790322493,0,0,1,1,6.98323610645149,0.258819045102521,-0.9659258262890682
316.72559789278057,0,0,1,1,4.434158370498928,1.0,6.123233995736766e-17
451.39722106576073,0,0,1,1,6.31956109492065,0.49999999999999994,-0.8660254037844387
5.478156393341205,0,0,1,1,0.07669418950677687,-0.9659258262890683,-0.25881904510252063
419.7549557678825,0,0,1,1,5.876569380750355,-1.0,-1.8369701987210297e-16
258.8136977662811,0,0,1,1,3.6233917687279353,1.2246467991473532e-16,-1.0
83.03985461341284,0,1,1,1,1.1625579645877797,-0.25881904510252157,0.9659258262890681
126.7301361023804,0,0,1,1,1.7742219054333257,0.7071067811865476,-0.7071067811865475
319.6441106340747,0,1,1,1,4.475017548877045,0.7071067811865476,0.7071067811865476
125.1981603033176,0,0,1,1,1.7527742442464465,-0.8660254037844385,-0.5000000000000004
196.18695145107705,0,0,1,1,2.746617320315079,1.2246467991473532e-16,-1.0
425.8357320275878,0,0,1,1,5.961700248386229,-1.0,-1.8369701987210297e-16
394.7286906489506,0,1,1,1,5.5262016690853075,-0.5000000000000004,0.8660254037844384
188.67938257042655,0,0,1,1,2.6415113559859718,0.9659258262890683,-0.25881904510252063
295.2150483691684,0,0,1,1,4.1330106771683575,-0.9659258262890683,-0.25881904510252063
425.8357320275878,0,0,1,1,5.961700248386229,0.9659258262890683,-0.25881904510252063
295.2150483691684,0,0,1,1,4.1330106771683575,-1.0,-1.8369701987210297e-16
498.8025790322493,0,0,1,1,6.98323610645149,-0.9659258262890683,-0.25881904510252063
254.5886957328416,0,0,1,1,3.564241740259782,1.2246467991473532e-16,-1.0
200.24580987031797,0,1,1,1,2.8034413381844514,-0.5000000000000004,0.8660254037844384
151.71752871747265,0,0,1,1,2.124045402044617,0.9659258262890683,-0.25881904510252063
372.6486919618105,0,0,1,1,5.217081687465347,0.8660254037844387,-0.4999999999999998
498.8025790322493,0,1,1,1,6.98323610645149,-0.5000000000000004,0.8660254037844384
26.095069740331304,0,0,1,1,0.3653309763646383,-0.7071067811865471,-0.7071067811865479
151.71752871747265,0,0,1,1,2.124045402044617,0.258819045102521,-0.9659258262890682
472.99295778413745,0,0,1,1,6.621901408977924,-1.0,-1.8369701987210297e-16
258.8136977662811,0,0,1,1,3.6233917687279353,-0.2588190451025208,-0.9659258262890683
578.3517697686542,0,0,1,1,8.096924776761158,1.2246467991473532e-16,-1.0
521.3841514486248,0,0,1,1,7.299378120280748,0.9659258262890683,-0.25881904510252063
425.8357320275878,0,0,1,1,5.961700248386229,-0.9659258262890684,0.2588190451025203
426.0379957205557,0,0,1,1,5.96453194008778,-0.9659258262890683,-0.25881904510252063
425.8357320275878,0,0,1,1,5.961700248386229,-0.4999999999999997,-0.8660254037844388
80.08977954395195,0,1,1,1,1.1212569136153272,-0.25881904510252157,0.9659258262890681
425.8357320275878,0,1,1,1,5.961700248386229,0.8660254037844386,0.5000000000000001
425.8357320275878,0,0,1,1,5.961700248386229,-0.9659258262890684,0.2588190451025203
498.8025790322493,0,1,1,1,6.98323610645149,-0.5000000000000004,0.8660254037844384
295.7736619362274,0,0,1,1,4.140831267107184,-0.4999999999999997,-0.8660254037844388
165.60956939906197,0,0,1,1,2.318533971586868,-0.4999999999999997,-0.8660254037844388
125.1981603033176,0,0,1,1,1.7527742442464465,-0.8660254037844385,-0.5000000000000004
425.8357320275878,0,0,1,1,5.961700248386229,0.9659258262890683,0.25881904510252074
498.8025790322493,0,0,1,1,6.98323610645149,-0.7071067811865471,-0.7071067811865479
498.8025790322493,0,0,1,1,6.98323610645149,1.0,6.123233995736766e-17
189.15397460631235,0,0,1,1,2.6481556444883725,-0.9659258262890683,-0.25881904510252063
125.1981603033176,0,0,1,1,1.7527742442464465,-0.8660254037844385,-0.5000000000000004
434.91917345524706,0,0,1,1,6.088868428373459,0.9659258262890683,-0.25881904510252063
498.8025790322493,0,0,1,1,6.98323610645149,-0.8660254037844385,-0.5000000000000004
295.7736619362274,0,0,1,1,4.140831267107184,-0.7071067811865471,-0.7071067811865479
417.8247292729163,0,1,1,1,5.849546209820828,0.8660254037844386,0.5000000000000001
419.7549557678825,0,1,1,1,5.876569380750355,-0.25881904510252157,0.9659258262890681
196.37752617109103,0,0,1,1,2.7492853663952745,0.49999999999999994,-0.8660254037844387
295.2150483691684,0,0,1,1,4.1330106771683575,0.8660254037844387,-0.4999999999999998
498.8025790322493,0,0,1,1,6.98323610645149,-0.8660254037844386,0.5000000000000001
695.1091447542248,0,0,1,1,9.731528026559147,-1.0,-1.8369701987210297e-16
151.71752871747265,0,0,1,1,2.124045402044617,-0.9659258262890683,-0.25881904510252063
419.7549557678825,0,0,1,1,5.876569380750355,-0.8660254037844386,0.5000000000000001
498.8025790322493,0,0,1,1,6.98323610645149,-0.8660254037844385,-0.5000000000000004
295.2150483691684,0,0,1,1,4.1330106771683575,-0.8660254037844386,0.5000000000000001
284.370902802049,0,0,1,1,3.981192639228686,-0.9659258262890684,0.2588190451025203
295.7736619362274,0,0,1,1,4.140831267107184,0.9659258262890683,-0.25881904510252063
146.27680816917388,0,0,1,1,2.0478753143684343,0.258819045102521,-0.9659258262890682
573.6978506700476,0,0,1,1,8.031769909380667,-0.7071067811865471,-0.7071067811865479
125.1981603033176,0,0,1,1,1.7527742442464465,-1.0,-1.8369701987210297e-16
426.0379957205557,0,0,1,1,5.96453194008778,-0.9659258262890684,0.2588190451025203
372.6486919618105,0,0,1,1,5.217081687465347,-0.9659258262890684,0.2588190451025203
189.15397460631235,0,0,1,1,2.6481556444883725,-0.9659258262890684,0.2588190451025203
125.1981603033176,0,0,1,1,1.7527742442464465,0.258819045102521,-0.9659258262890682
295.2150483691684,0,0,1,1,4.1330106771683575,-0.4999999999999997,-0.8660254037844388
316.72559789278057,0,0,1,1,4.434158370498928,-0.4999999999999997,-0.8660254037844388
394.7286906489506,0,0,1,1,5.5262016690853075,-1.0,-1.8369701987210297e-16
36.26532297713258,0,0,1,1,0.5077145216798561,0.8660254037844387,-0.4999999999999998
498.8025790322493,0,0,1,1,6.98323610645149,0.9659258262890683,0.25881904510252074
472.99295778413745,0,0,1,1,6.621901408977924,-0.8660254037844385,-0.5000000000000004
